rating,review
bad,"Mediocre, poca organizzazione, sfruttamento,  poca attenzione al dipendente"
bad,"i May say tha working with that kind of company is really a great experienced.more learning and skill given by the company, i've learned from my co workers how to communicate fairly and cooperate with the work we have."
bad,"Horrible management who do not take work place harassment seriously."
bad,"Fumar es perjudicial para la persona que fuma, y a todos los demás que rodea."
bad,Exelente empresa al igual fue una de las partes que me inclino a seguir con mi estudios hasta  titularme en lic en mercadotecnia
bad,I am working in IBM in Kolkata location. The internal work environment is very good. All my colleagues  are very helpful. We are working always together. Some internal games are there for fun and refreshment.
bad,"em geral uma ótima empresa para se trabalhar, gostei de exercer minha função nesta empresa pois embora trabalhava com cigarros, eles valorizam a qualidade de vida , dando suporte e assistencia aos seus colaboradores em todo momento,,,uma empresa com uma quantidade de beneficios satisfatorios."
bad,"Empresa utiliza de políticas internas para benefício do negócio, destarcas as pessoas conforme necessidade."
bad,"Working at PM was a challenge @ the beginning. Once secure in my job became easy. But in my case I became extremely ill & almost lost my life behind it while working for PM. Where I had Acute Pancreatitis, renal failure,  dialysis,  sudo cyst infection, stomach aneurysm, on life support all while in ICU. When this happened to me over the course in a year. Got denied long term disability while out that year to protect me from loosing my job. So my Dr. released me to return to work right before my year was up & I worked 8 days then got admitted back into the hospital on my 9th day where I stayed in the hospital 6 more days. Because I didn't work 10 days PM terminated me & I was let go of my duties there. True..... They aren't obligated to keep me employed. But all that I encountered while fighting to live & not having my job which is a multi-billion dollar company to be there like I've been for my years of working. Shows why I feel negative about this company."
bad,"Empresa mais ou menos o que estraga são os funcionários dela do Rio de janeiro principalmente um assistente do setor de distribuição e desde que eu entrei na empresa ele sempre me perseguiu não sei porque, tudo que era coisa ruim a pra cima de mim."
bad,"Equilibrio vita privata/lavorativa inesistente a causa di turni massacranti, ambiente poco stimolante."
bad,"Las condiciones serían buenas si no se fomentase el favoritismo, el ninguneo y la mala relación entre compañeros, con el principal objetivo de adorar al supervisor. Te usan con malas artes a través de una ETT, te expltotan y te tiran a la basura."
bad,"Una bella azienda (una volta) rovinata dalla tipica mentalità italiana. Contratti a tempo determinato, nessuna garanzia per il futuro e manager che si aspettano che tu ti accontenti delle ""briciole"", richiedendoti di dare allo stesso tempo il 200% sul lavoro. Poca serietà per quanta riguarda lo sviluppo e la formazione del personale. Risorse Umane fanno solo presenza ma sono inesistenti nelle problematiche di tutti i giorni."
bad,Job does not match what was promissed and I end up doing a job for which I am far overskilled. Management does not take accountablity for their mistake
