rating,review
bad,This is an Terrible place to work. The director sexually harasses all the women that work here and if you say anything they fire you with no reason. They play favorites and don’t like women. The director and general manager talk about everyone behind their backs. It’s very cut throat.
bad,"Really don't have any good things to say about that company.  It is a lot of politics, racial , and if you are not the right size (skinny white and pretty).  Image is a must at that company."
bad,"Trato al personal deficiente, desorganización en todos los niveles."
bad,"não era uma empresa de muitos valores, colegas de trabalhos era bom trabalhar com eles um ajudava o outro.."
bad,Reservado. Es necesario desarrollar una cultura organizacional nueva que permita mayor participacion y nuevas ideas
bad,Benefits is great but the work life culture sucks. If you have to take a personal call make sure no one is watching you. After a few months you will feel like you are at a re-education camp. No one hear goes out to lunch or very seldom. If you return late you will be notice.
bad,Poor management at its worst. Every department director does as it pleases. There are no policies to protect the employees. The company has a high turnover due to the way the company is ran.
bad,"Yes just make a startup company and jump to other as soon as possible, this will be my fine tune advice to everybody out there. Minimise your damage and make a growth at somewhere else.."
bad,"Habiendo tantas jefaturas, solo la gerencia general toma todas las decisiones, a nivel micro, desde 1sol, por lo que su respuesta genera demoras en todos los procesos."
bad,"If you enjoy stagnation, micromanagement  and chasing your tail, this place is for you. Management by ignorance, rule by fear is the motto.  Yes men only need apply."
bad,"llevar algo hacia un término o lugar, guiar, encaminar las operaciones a un fin, regir, dar reglas, aconsejar u orientar). El concepto tiene su origen en el vocablo latino directo."
bad,"La empresa es grande, tiene varias sedes en lationamerica, siendo peru la central, el clima es aceptable y tiene buen espacio de oficinas y comedor. Lamentablemente la linea de carrera no es tan factible."
bad,"Pagos: puntuales"
good,Empresa dirigida por emociones y no por indicadores.
good,buen ambiente laboral con todas las personas del trabajo
good,"Falta apoyo de los Jefes a los Trabajadores, sin pago de Horas Extras."
good,"When you walk in the office, it's very silent. You would never see the employees mingling. there was never no overtime worked. You were able to balance your life."
good,"Una empresa en formación donde uno puede hacer una linea de carrera y plasmar toda tu experiencia laboral, así mismo el ambiente de trabajo es muy bueno."
good,"Jamás me pagaron lo que prometieron, ambiente laboral pesado"
good,"empresa boa de trabalhar,os colegas de trabalho eram prestativos."
good,"Cuenta con distintas áreas, no solo la de mi enfoque profesional y eso me permitió conocer sobre el proceso de integración de un proyecto."
good,Regular 9 to 5 place to work. In America if you're not an executive you get the left over scraps from executive meetings & there's always plenty of scraps to go around in the break room and I loved them myself. No real complaints
good,"Buen ambiente y personal de trabajo"
good,"Worked as superintendent at various job locations mostly in Southern United States.  Oversee work crews consisting of welders, equipment operators, labors etc."
good,great corporate office. You meet everyone and get to know them all on a personal level. 
good,"Muy buena empresa."
