rating,review
bad,"it was the worst experience in my life, the management was not great, they did not care about people working there. unprofessional! there were a lot of people leaving at the same time"
bad,"Worked here for nearly 7 years. Managers main focus is the customer's needs regardless of how they've treated the employee. The employees do not matter to the higher ups. Safety is a strong issue. Customers may be abusive to employees without any repercussions from the company. They even have a policy where if a customer hits you, you're not allowed to defend yourself. There's no room for advancement. There's only one position so no promotion. The managers constantly demand you do things against company policy to save money. For example, employees are not to clear units full of abandoned goods and are to request a vendor to do work. However, managers constantly use the excuse that the work would exceed the budget and tell employees to clear them or risk being fired. All around terrible place to work."
bad,Bad job hiring manager fake n will fire you without proper steps watched her fire multiples. They don't pay enough for rats an spiders n mold everywhere
bad,You could have the number 1 store in the nation and noone would know or care. You are only as good as your last months numbers. And you are forbidden to be anything other that a store manager if you are in a store. You don't want to work here. Ever....
bad,Would not recommend this company to anyone. Mostly worked by myself. Incompetent coworkers who cared less. DM was inefficient and had too many personal issues and never cared about day to day issues and had favorite workers . No work life balance. Wasted my time here
bad,"No room to grow and you are under paid for what they expect you to do on a day to day basis while being single staffed and trying to help customers, tenants, answer phone calls, make late delinquent calls and reservation calls within the first 10 mins they pop up on your screen"
bad,Very dishonest upper managment and extremely decietfull practices.Not a good company to work for.Would not recommend this place to anyone.Not to rent from or work for.
bad,"Public Storage lies to you as soon as they hire you. They will lead you to believe there's room for advancement and pay raises, none of this is true! You get hired at cap on both. Unless you want to live on property in an apartment they provide but your wage will be dropped by a minimum of $2/hr. They tell you they are all about positive reinforcement, but all you hear is what doing wrong. you're"
bad,The district manager is racist she only likes the african american employees an favors them. Time off requests were never met an the other employees are rude an stuck up. Very poor customer service people.
bad,I quit recently from PS and my whole experience was shoving merch to new customers and hustling for reviews..there isn't much growth here..and the bi/weekly pay will keep you in more debt
bad,"This company does not care about their employees, pay is low, have high turn over rate due to  all the BS you put up with, benefits are terrible, insurance is not good very high deductible 5,000. I would never recommend this place to anyone working or storage"
bad,It's an Easy job. Terrible DM/RM. no growth. No one cares. Your just a body. The pay is terrible. My expectations for this job were to high. It's just a meantime job.
bad,"Sucks. Customers are very agressive because no one in upper management can get any help approved by this cheap *** company, so they pay property managers min wage to get screamed at instead of them."
